Date_Time,Region,PM1,PM2_5,PM10
2019-01-02 16:13,PMS70035,71,113,127
2019-01-02 16:14,PMS70035,67,105,114
2019-01-02 16:15,PMS70035,75,123,135
2019-01-02 16:16,PMS70035,76,121,135
2019-01-02 16:17,PMS70035,71,111,122
2019-01-02 16:18,PMS70035,75,115,123
2019-01-02 16:19,PMS70035,74,116,123
2019-01-02 16:20,PMS70035,75,112,127
2019-01-02 16:21,PMS70035,73,116,129
2019-01-02 16:22,PMS70035,72,115,129
2019-01-02 16:23,PMS70035,74,116,126
2019-01-02 16:24,PMS70035,72,117,136
2019-01-02 16:25,PMS70035,73,118,132
2019-01-02 16:26,PMS70035,77,123,135
2019-01-02 16:27,PMS70035,75,112,126
2019-01-02 16:28,PMS70035,74,117,131
2019-01-02 16:29,PMS70035,78,122,134
2019-01-02 16:30,PMS70035,79,126,141
2019-01-02 16:31,PMS70035,79,123,135
2019-01-02 16:32,PMS70035,75,117,125
2019-01-02 16:33,PMS70035,81,125,136
2019-01-02 16:34,PMS70035,78,125,135
2019-01-02 16:35,PMS70035,77,121,137
2019-01-02 16:36,PMS70035,80,127,147
2019-01-02 16:37,PMS70035,77,121,132
2019-01-02 16:38,PMS70035,83,127,137
2019-01-02 16:39,PMS70035,79,121,132
2019-01-02 16:40,PMS70035,76,121,132
2019-01-02 16:41,PMS70035,79,124,132
2019-01-02 16:42,PMS70035,78,121,137
2019-01-02 16:43,PMS70035,76,121,135
2019-01-02 16:44,PMS70035,75,116,130
2019-01-02 16:45,PMS70035,72,114,127
2019-01-02 16:46,PMS70035,71,117,129
2019-01-02 16:47,PMS70035,75,119,135
2019-01-02 16:48,PMS70035,76,113,126
2019-01-02 16:49,PMS70035,72,114,130
2019-01-02 16:50,PMS70035,71,115,125
2019-01-02 16:51,PMS70035,76,121,128
2019-01-02 16:52,PMS70035,73,113,131
2019-01-02 16:53,PMS70035,72,115,119
2019-01-02 16:54,PMS70035,75,122,133
2019-01-02 16:55,PMS70035,75,117,128
2019-01-02 16:56,PMS70035,76,120,138
2019-01-02 16:57,PMS70035,73,123,141
2019-01-02 16:58,PMS70035,71,113,131
2019-01-02 16:59,PMS70035,76,120,132
2019-01-02 17:00,PMS70035,80,125,134
2019-01-02 17:01,PMS70035,73,118,131
2019-01-02 17:02,PMS70035,73,122,133
2019-01-02 17:03,PMS70035,73,113,127
2019-01-02 17:04,PMS70035,75,117,129
2019-01-02 17:05,PMS70035,73,115,129
2019-01-02 17:06,PMS70035,79,124,137
2019-01-02 17:07,PMS70035,78,119,131
2019-01-02 17:08,PMS70035,79,120,139
2019-01-02 17:09,PMS70035,77,123,139
2019-01-02 17:10,PMS70035,77,122,131
2019-01-02 17:11,PMS70035,80,124,135
2019-01-02 17:12,PMS70035,78,123,135
2019-01-02 17:13,PMS70035,78,119,137
2019-01-02 17:14,PMS70035,81,122,137
2019-01-02 17:15,PMS70035,75,121,135
2019-01-02 17:16,PMS70035,80,123,131
2019-01-02 17:17,PMS70035,81,123,136
2019-01-02 17:18,PMS70035,76,127,146
2019-01-02 17:19,PMS70035,77,121,136
2019-01-02 17:20,PMS70035,76,126,142
2019-01-02 17:21,PMS70035,79,122,139
2019-01-02 17:22,PMS70035,81,129,143
2019-01-02 17:23,PMS70035,79,130,146
2019-01-02 17:24,PMS70035,81,125,140
2019-01-02 17:25,PMS70035,80,128,140
2019-01-02 17:26,PMS70035,84,135,145
2019-01-02 17:27,PMS70035,79,125,145
2019-01-02 17:28,PMS70035,85,134,149
2019-01-02 17:29,PMS70035,85,135,143
2019-01-02 17:30,PMS70035,85,139,153
2019-01-02 17:31,PMS70035,85,135,152
2019-01-02 17:32,PMS70035,87,139,163
2019-01-02 17:33,PMS70035,89,141,153
2019-01-02 17:34,PMS70035,91,146,167
2019-01-02 17:35,PMS70035,87,140,157
2019-01-02 17:36,PMS70035,85,138,156
2019-01-02 17:37,PMS70035,86,140,162
2019-01-02 17:38,PMS70035,87,140,147
2019-01-02 17:39,PMS70035,88,137,147
2019-01-02 17:40,PMS70035,92,147,159
2019-01-02 17:41,PMS70035,88,144,158
2019-01-02 17:42,PMS70035,92,147,165
2019-01-02 17:43,PMS70035,91,149,164
2019-01-02 17:44,PMS70035,89,143,159
2019-01-02 17:45,PMS70035,93,148,163
2019-01-02 17:46,PMS70035,91,144,163
2019-01-02 17:47,PMS70035,93,147,164
2019-01-02 17:48,PMS70035,94,149,163
2019-01-02 17:49,PMS70035,94,148,171
2019-01-02 17:50,PMS70035,92,148,164
2019-01-02 17:51,PMS70035,89,143,164
2019-01-02 17:52,PMS70035,95,141,156
2019-01-02 17:53,PMS70035,94,155,173
2019-01-02 17:54,PMS70035,94,148,160
2019-01-02 17:55,PMS70035,96,150,169
2019-01-02 17:56,PMS70035,100,156,176
2019-01-02 17:57,PMS70035,97,151,169
2019-01-02 17:58,PMS70035,92,153,174
2019-01-02 17:59,PMS70035,96,153,171
2019-01-02 18:00,PMS70035,100,159,176
2019-01-02 18:01,PMS70035,95,153,169
2019-01-02 18:02,PMS70035,93,145,164
2019-01-02 18:03,PMS70035,97,156,168
2019-01-02 18:04,PMS70035,100,150,164
2019-01-02 18:05,PMS70035,95,153,171
2019-01-02 18:06,PMS70035,97,148,160
2019-01-02 18:07,PMS70035,97,151,168
2019-01-02 18:08,PMS70035,98,154,173
2019-01-02 18:09,PMS70035,99,157,173
2019-01-02 18:10,PMS70035,102,155,167
2019-01-02 18:11,PMS70035,97,149,166
2019-01-02 18:12,PMS70035,99,154,170
2019-01-02 18:13,PMS70035,100,161,174
2019-01-02 18:14,PMS70035,95,150,165
2019-01-02 18:15,PMS70035,100,160,174
2019-01-02 18:16,PMS70035,102,160,177
2019-01-02 18:17,PMS70035,101,161,183
2019-01-02 18:18,PMS70035,99,161,173
2019-01-02 18:19,PMS70035,98,156,168
2019-01-02 18:20,PMS70035,96,153,171
2019-01-02 18:21,PMS70035,103,159,177
2019-01-02 18:22,PMS70035,101,158,171
2019-01-02 18:23,PMS70035,100,159,176
2019-01-02 18:24,PMS70035,107,168,179
2019-01-02 18:25,PMS70035,100,159,179
2019-01-02 18:26,PMS70035,102,167,187
2019-01-02 18:27,PMS70035,107,164,179
2019-01-02 18:28,PMS70035,107,173,193
2019-01-02 18:29,PMS70035,110,176,193
2019-01-02 18:30,PMS70035,104,167,190
2019-01-02 18:31,PMS70035,111,178,199
2019-01-02 18:32,PMS70035,111,177,191
2019-01-02 18:33,PMS70035,113,180,196
2019-01-02 18:34,PMS70035,112,175,194
2019-01-02 18:35,PMS70035,112,175,189
2019-01-02 18:36,PMS70035,112,180,205
2019-01-02 18:37,PMS70035,116,179,199
2019-01-02 18:38,PMS70035,113,175,194
2019-01-02 18:39,PMS70035,110,177,198
2019-01-02 18:40,PMS70035,113,180,205
2019-01-02 18:41,PMS70035,113,180,201
2019-01-02 18:42,PMS70035,118,181,191
2019-01-02 18:43,PMS70035,113,186,205
2019-01-02 18:44,PMS70035,119,192,215
2019-01-02 18:45,PMS70035,116,186,214
2019-01-02 18:46,PMS70035,118,181,199
2019-01-02 18:47,PMS70035,115,186,201
2019-01-02 18:48,PMS70035,125,193,215
2019-01-02 18:49,PMS70035,120,185,205
2019-01-02 18:50,PMS70035,123,197,206
2019-01-02 18:51,PMS70035,124,194,214
2019-01-02 18:52,PMS70035,120,194,214
2019-01-02 18:53,PMS70035,120,192,209
2019-01-02 18:54,PMS70035,122,195,213
2019-01-02 18:55,PMS70035,124,197,218
2019-01-02 18:56,PMS70035,129,205,228
2019-01-02 18:57,PMS70035,122,193,218
2019-01-02 18:58,PMS70035,128,201,230
2019-01-02 18:59,PMS70035,125,195,209
2019-01-02 19:00,PMS70035,128,206,226
2019-01-02 19:01,PMS70035,126,198,218
2019-01-02 19:02,PMS70035,129,203,223
2019-01-02 19:03,PMS70035,123,197,219
2019-01-02 19:04,PMS70035,127,197,221
2019-01-02 19:05,PMS70035,128,207,228
2019-01-02 19:06,PMS70035,126,205,232
2019-01-02 19:07,PMS70035,138,220,240
2019-01-02 19:08,PMS70035,141,227,249
2019-01-02 19:09,PMS70035,135,217,235
2019-01-02 19:10,PMS70035,135,217,245
2019-01-02 19:11,PMS70035,138,223,251
2019-01-02 19:12,PMS70035,137,217,239
2019-01-02 19:13,PMS70035,143,229,249
2019-01-02 19:14,PMS70035,135,215,234
2019-01-02 19:15,PMS70035,141,223,241
2019-01-02 19:16,PMS70035,138,215,241
2019-01-02 19:17,PMS70035,134,209,231
2019-01-02 19:18,PMS70035,138,216,234
2019-01-02 19:19,PMS70035,138,219,249
2019-01-02 19:20,PMS70035,138,223,244
2019-01-02 19:21,PMS70035,140,219,243
2019-01-02 19:22,PMS70035,144,230,250
2019-01-02 19:23,PMS70035,141,225,243
2019-01-02 19:24,PMS70035,144,229,258
2019-01-02 19:25,PMS70035,145,233,264
2019-01-02 19:26,PMS70035,147,231,260
2019-01-02 19:27,PMS70035,149,230,255
2019-01-02 19:28,PMS70035,143,223,239
2019-01-02 19:29,PMS70035,143,230,254
2019-01-02 19:30,PMS70035,147,225,252
2019-01-02 19:31,PMS70035,143,226,248
2019-01-02 19:32,PMS70035,146,231,255
2019-01-02 19:33,PMS70035,147,223,247
2019-01-02 19:34,PMS70035,151,239,265
2019-01-02 19:35,PMS70035,156,241,259
2019-01-02 19:36,PMS70035,156,241,264
2019-01-02 19:37,PMS70035,152,241,263
2019-01-02 19:38,PMS70035,158,244,262
2019-01-02 19:39,PMS70035,156,239,273
2019-01-02 19:40,PMS70035,153,252,278
2019-01-02 19:41,PMS70035,152,240,261
2019-01-02 19:42,PMS70035,154,238,260
2019-01-02 19:43,PMS70035,154,242,269
2019-01-02 19:44,PMS70035,153,244,269
2019-01-02 19:45,PMS70035,151,239,260
2019-01-02 19:46,PMS70035,151,236,261
2019-01-02 19:47,PMS70035,150,238,262
2019-01-02 19:48,PMS70035,146,238,252
2019-01-02 19:49,PMS70035,146,229,251
2019-01-02 19:50,PMS70035,148,234,263
2019-01-02 19:51,PMS70035,149,232,255
2019-01-02 19:52,PMS70035,146,237,259
2019-01-02 19:53,PMS70035,146,232,254
2019-01-02 19:54,PMS70035,148,233,251
2019-01-02 19:55,PMS70035,147,225,246
2019-01-02 19:56,PMS70035,150,239,263
2019-01-02 19:57,PMS70035,149,238,266
2019-01-02 19:58,PMS70035,151,235,257
2019-01-02 19:59,PMS70035,152,235,265
2019-01-02 20:00,PMS70035,153,236,253
2019-01-02 20:01,PMS70035,151,243,270
2019-01-02 20:02,PMS70035,153,232,255
2019-01-02 20:03,PMS70035,153,237,264
2019-01-02 20:04,PMS70035,153,240,274
2019-01-02 20:05,PMS70035,148,241,266
2019-01-02 20:06,PMS70035,146,233,264
2019-01-02 20:07,PMS70035,148,235,265
2019-01-02 20:08,PMS70035,151,245,277
2019-01-02 20:09,PMS70035,152,241,263
2019-01-02 20:10,PMS70035,154,242,256
2019-01-02 20:11,PMS70035,151,237,263
2019-01-02 20:12,PMS70035,149,235,259
2019-01-02 20:13,PMS70035,147,235,269
2019-01-02 20:14,PMS70035,152,237,259
2019-01-02 20:15,PMS70035,153,243,275
2019-01-02 20:16,PMS70035,154,236,262
2019-01-02 20:17,PMS70035,153,238,254
2019-01-02 20:18,PMS70035,145,229,251
2019-01-02 20:19,PMS70035,149,227,261
2019-01-02 20:20,PMS70035,142,220,237
2019-01-02 20:21,PMS70035,148,228,249
2019-01-02 20:22,PMS70035,141,222,247
2019-01-02 20:23,PMS70035,146,235,261
2019-01-02 20:24,PMS70035,145,227,248
2019-01-02 20:25,PMS70035,151,239,258
2019-01-02 20:26,PMS70035,144,225,241
2019-01-02 20:27,PMS70035,148,235,265
2019-01-02 20:28,PMS70035,137,215,241
2019-01-02 20:29,PMS70035,150,234,254
2019-01-02 20:30,PMS70035,153,234,256
2019-01-02 20:31,PMS70035,151,236,263
2019-01-02 20:32,PMS70035,149,228,258
2019-01-02 20:33,PMS70035,155,238,255
2019-01-02 20:34,PMS70035,157,241,261
2019-01-02 20:35,PMS70035,153,237,267
2019-01-02 20:36,PMS70035,153,241,266
2019-01-02 20:37,PMS70035,154,237,263
2019-01-02 20:38,PMS70035,155,239,265
2019-01-02 20:39,PMS70035,155,238,259
2019-01-02 20:40,PMS70035,155,242,261
2019-01-02 20:41,PMS70035,153,244,267
2019-01-02 20:42,PMS70035,146,226,247
2019-01-02 20:43,PMS70035,151,232,255
2019-01-02 20:44,PMS70035,152,242,267
2019-01-02 20:45,PMS70035,152,244,275
2019-01-02 20:46,PMS70035,157,244,276
2019-01-02 20:47,PMS70035,157,246,269
2019-01-02 20:48,PMS70035,155,244,270
2019-01-02 20:49,PMS70035,162,261,281
2019-01-02 20:50,PMS70035,158,251,279
2019-01-02 20:51,PMS70035,159,247,277
2019-01-02 20:52,PMS70035,163,253,276
2019-01-02 20:53,PMS70035,163,252,273
2019-01-02 20:54,PMS70035,168,260,279
2019-01-02 20:55,PMS70035,167,266,289
2019-01-02 20:56,PMS70035,171,262,290
2019-01-02 20:57,PMS70035,171,270,300
2019-01-02 20:58,PMS70035,174,276,298
2019-01-02 20:59,PMS70035,172,263,293
2019-01-02 21:00,PMS70035,171,265,294
2019-01-02 21:01,PMS70035,172,275,305
2019-01-02 21:02,PMS70035,171,265,287
2019-01-02 21:03,PMS70035,175,282,307
2019-01-02 21:04,PMS70035,178,277,310
2019-01-02 21:05,PMS70035,179,279,300
2019-01-02 21:06,PMS70035,173,282,307
2019-01-02 21:07,PMS70035,178,285,319
2019-01-02 21:08,PMS70035,177,284,305
2019-01-02 21:09,PMS70035,173,276,302
2019-01-02 21:10,PMS70035,175,277,308
2019-01-02 21:11,PMS70035,165,267,299
2019-01-02 21:12,PMS70035,167,261,283
2019-01-02 21:13,PMS70035,163,257,290
2019-01-02 21:14,PMS70035,180,277,306
2019-01-02 21:15,PMS70035,173,274,305
2019-01-02 21:16,PMS70035,174,269,296
2019-01-02 21:17,PMS70035,174,277,303
2019-01-02 21:18,PMS70035,170,270,297
2019-01-02 21:19,PMS70035,174,271,294
2019-01-02 21:20,PMS70035,173,273,313
2019-01-02 21:21,PMS70035,175,275,300
2019-01-02 21:22,PMS70035,176,268,297
2019-01-02 21:23,PMS70035,166,264,285
2019-01-02 21:24,PMS70035,173,279,311
2019-01-02 21:25,PMS70035,163,247,271
2019-01-02 21:26,PMS70035,167,261,289
2019-01-02 21:27,PMS70035,172,272,299
2019-01-02 21:28,PMS70035,164,264,292
2019-01-02 21:29,PMS70035,169,272,300
2019-01-02 21:30,PMS70035,179,275,298
2019-01-02 21:31,PMS70035,199,311,339
2019-01-02 21:32,PMS70035,214,342,376
2019-01-02 21:33,PMS70035,188,299,336
2019-01-02 21:34,PMS70035,173,279,311
2019-01-02 21:35,PMS70035,181,289,313
2019-01-02 21:36,PMS70035,190,303,335
2019-01-02 21:37,PMS70035,173,284,317
2019-01-02 21:38,PMS70035,183,292,323
2019-01-02 21:39,PMS70035,203,324,353
2019-01-02 21:40,PMS70035,186,303,341
2019-01-02 21:41,PMS70035,175,281,313
2019-01-02 21:42,PMS70035,171,280,316
2019-01-02 21:43,PMS70035,163,259,287
2019-01-02 21:44,PMS70035,162,263,292
2019-01-02 21:45,PMS70035,163,259,290
2019-01-02 21:46,PMS70035,167,274,303
2019-01-02 21:47,PMS70035,158,250,270
2019-01-02 21:48,PMS70035,159,247,279
2019-01-02 21:49,PMS70035,162,263,292
2019-01-02 21:50,PMS70035,154,253,282
2019-01-02 21:51,PMS70035,164,261,299
2019-01-02 21:52,PMS70035,159,253,285
2019-01-02 21:53,PMS70035,158,257,287
2019-01-02 21:54,PMS70035,171,272,298
2019-01-02 21:55,PMS70035,153,250,271
2019-01-02 21:56,PMS70035,153,254,279
2019-01-02 21:57,PMS70035,158,251,277
2019-01-02 21:58,PMS70035,154,243,266
2019-01-02 21:59,PMS70035,147,242,264
2019-01-02 22:00,PMS70035,145,235,266
2019-01-02 22:01,PMS70035,152,246,265
2019-01-02 22:02,PMS70035,153,244,267
2019-01-02 22:03,PMS70035,163,271,297
2019-01-02 22:04,PMS70035,153,253,289
2019-01-02 22:05,PMS70035,157,257,277
2019-01-02 22:06,PMS70035,155,251,280
2019-01-02 22:07,PMS70035,167,265,291
2019-01-02 22:08,PMS70035,167,262,289
2019-01-02 22:09,PMS70035,169,265,292
2019-01-02 22:10,PMS70035,168,264,288
2019-01-02 22:11,PMS70035,166,267,305
2019-01-02 22:12,PMS70035,161,252,287
2019-01-02 22:13,PMS70035,164,254,275
2019-01-02 22:14,PMS70035,156,246,261
2019-01-02 22:15,PMS70035,154,247,273
2019-01-02 22:16,PMS70035,157,257,289
2019-01-02 22:17,PMS70035,140,224,248
2019-01-02 22:18,PMS70035,141,227,251
2019-01-02 22:19,PMS70035,137,220,242
2019-01-02 22:20,PMS70035,136,217,242
2019-01-02 22:21,PMS70035,139,221,246
2019-01-02 22:22,PMS70035,145,229,265
2019-01-02 22:23,PMS70035,147,232,257
2019-01-02 22:24,PMS70035,142,234,252
2019-01-02 22:25,PMS70035,143,229,259
2019-01-02 22:26,PMS70035,145,232,255
2019-01-02 22:27,PMS70035,151,233,254
2019-01-02 22:28,PMS70035,145,225,248
2019-01-02 22:29,PMS70035,139,225,247
2019-01-02 22:30,PMS70035,133,209,233
2019-01-02 22:31,PMS70035,125,197,216
2019-01-02 22:32,PMS70035,126,203,220
2019-01-02 22:33,PMS70035,131,212,226
2019-01-02 22:34,PMS70035,129,212,241
2019-01-02 22:35,PMS70035,130,213,235
2019-01-02 22:36,PMS70035,129,213,237
2019-01-02 22:37,PMS70035,129,205,227
2019-01-02 22:38,PMS70035,133,205,225
2019-01-02 22:39,PMS70035,134,221,247
2019-01-02 22:40,PMS70035,133,215,245
2019-01-02 22:41,PMS70035,133,216,231
2019-01-02 22:42,PMS70035,137,219,247
2019-01-02 22:43,PMS70035,134,215,234
2019-01-02 22:44,PMS70035,133,219,245
2019-01-02 22:45,PMS70035,139,221,246
2019-01-02 22:46,PMS70035,136,216,236
2019-01-02 22:47,PMS70035,141,229,249
2019-01-02 22:48,PMS70035,143,231,259
2019-01-02 22:49,PMS70035,135,219,248
2019-01-02 22:50,PMS70035,133,207,238
2019-01-02 22:51,PMS70035,128,202,218
2019-01-02 22:52,PMS70035,124,198,221
2019-01-02 22:53,PMS70035,125,204,226
2019-01-02 22:54,PMS70035,131,213,239
2019-01-02 22:55,PMS70035,125,203,229
2019-01-02 22:56,PMS70035,130,214,243
2019-01-02 22:57,PMS70035,131,206,225
2019-01-02 22:58,PMS70035,128,202,227
2019-01-02 22:59,PMS70035,133,214,243
2019-01-02 23:00,PMS70035,130,201,221
2019-01-02 23:01,PMS70035,128,198,231
2019-01-02 23:02,PMS70035,127,205,229
2019-01-02 23:03,PMS70035,125,206,230
2019-01-02 23:04,PMS70035,123,194,222
2019-01-02 23:05,PMS70035,127,207,232
2019-01-02 23:06,PMS70035,124,207,231
2019-01-02 23:07,PMS70035,132,210,233
2019-01-02 23:08,PMS70035,128,211,235
2019-01-02 23:09,PMS70035,127,211,230
2019-01-02 23:10,PMS70035,133,214,246
2019-01-02 23:11,PMS70035,129,206,228
2019-01-02 23:12,PMS70035,127,200,214
2019-01-02 23:13,PMS70035,123,201,221
2019-01-02 23:14,PMS70035,127,198,225
2019-01-02 23:15,PMS70035,126,199,223
2019-01-02 23:16,PMS70035,125,201,229
2019-01-02 23:17,PMS70035,128,206,227
2019-01-02 23:18,PMS70035,134,217,238
2019-01-02 23:19,PMS70035,127,199,214
2019-01-02 23:20,PMS70035,132,220,244
2019-01-02 23:21,PMS70035,130,209,230
2019-01-02 23:22,PMS70035,127,204,225
2019-01-02 23:23,PMS70035,128,205,224
2019-01-02 23:24,PMS70035,127,205,240
2019-01-02 23:25,PMS70035,125,201,222
2019-01-02 23:26,PMS70035,128,205,233
2019-01-02 23:27,PMS70035,129,207,226
2019-01-02 23:28,PMS70035,127,203,222
2019-01-02 23:29,PMS70035,130,209,233
2019-01-02 23:30,PMS70035,122,196,222
2019-01-02 23:31,PMS70035,123,197,219
2019-01-02 23:32,PMS70035,125,204,233
2019-01-02 23:33,PMS70035,120,193,217
2019-01-02 23:34,PMS70035,125,195,218
2019-01-02 23:35,PMS70035,125,196,215
2019-01-02 23:36,PMS70035,126,203,228
2019-01-02 23:37,PMS70035,120,196,220
2019-01-02 23:38,PMS70035,123,204,221
2019-01-02 23:39,PMS70035,119,201,224
2019-01-02 23:40,PMS70035,127,211,239
2019-01-02 23:41,PMS70035,127,207,223
2019-01-02 23:42,PMS70035,126,206,226
2019-01-02 23:43,PMS70035,132,209,239
2019-01-02 23:44,PMS70035,128,205,235
2019-01-02 23:45,PMS70035,132,209,234
2019-01-02 23:46,PMS70035,134,219,250
2019-01-02 23:47,PMS70035,130,211,235
2019-01-02 23:48,PMS70035,133,209,242
2019-01-02 23:49,PMS70035,133,209,235
2019-01-02 23:50,PMS70035,133,220,241
2019-01-02 23:51,PMS70035,136,227,252
2019-01-02 23:52,PMS70035,143,231,257
2019-01-02 23:53,PMS70035,139,229,253
2019-01-02 23:54,PMS70035,142,235,253
2019-01-02 23:55,PMS70035,140,222,245
2019-01-02 23:56,PMS70035,151,243,268
2019-01-02 23:57,PMS70035,147,235,260
2019-01-02 23:58,PMS70035,154,247,275
2019-01-02 23:59,PMS70035,154,247,275
2019-01-03 00:00,PMS70035,155,245,274
2019-01-03 00:16,PMS70035,146,233,255
2019-01-03 00:52,PMS70035,155,252,275
2019-01-03 00:53,PMS70035,148,240,267
2019-01-03 01:21,PMS70035,200,335,375
2019-01-03 02:03,PMS70035,223,392,437
2019-01-03 02:04,PMS70035,230,415,456
2019-01-03 02:57,PMS70035,204,354,410
2019-01-03 02:58,PMS70035,212,369,419
2019-01-03 03:23,PMS70035,202,357,404
2019-01-03 03:24,PMS70035,199,349,396
2019-01-03 03:54,PMS70035,202,365,414
2019-01-03 03:55,PMS70035,203,356,396
2019-01-03 04:20,PMS70035,209,374,406
2019-01-03 04:21,PMS70035,206,374,436
2019-01-03 04:44,PMS70035,211,378,437
2019-01-03 04:45,PMS70035,213,377,427
2019-01-03 05:13,PMS70035,219,391,442
2019-01-03 05:14,PMS70035,218,405,461
2019-01-03 06:10,PMS70035,225,421,499
2019-01-03 06:39,PMS70035,229,453,515
2019-01-03 06:40,PMS70035,221,433,493
2019-01-03 06:41,PMS70035,221,423,495
2019-01-03 07:07,PMS70035,211,388,445
2019-01-03 07:08,PMS70035,214,404,461
2019-01-03 07:39,PMS70035,207,380,432
2019-01-03 07:40,PMS70035,206,379,435
2019-01-03 08:11,PMS70035,191,351,410
2019-01-03 08:12,PMS70035,194,353,395
2019-01-03 08:41,PMS70035,189,350,409
2019-01-03 08:42,PMS70035,197,363,414
2019-01-03 09:19,PMS70035,197,349,401
2019-01-03 09:20,PMS70035,199,347,392
2019-01-03 10:03,PMS70035,184,318,356
2019-01-03 10:04,PMS70035,178,318,365
2019-01-03 10:49,PMS70035,144,248,284
2019-01-03 11:48,PMS70035,121,201,225
2019-01-03 11:49,PMS70035,117,196,219
2019-01-03 12:30,PMS70035,87,144,155
2019-01-03 12:31,PMS70035,90,144,165
2019-01-03 13:01,PMS70035,75,121,133
2019-01-03 13:02,PMS70035,75,122,134
2019-01-03 13:33,PMS70035,66,106,116
2019-01-03 13:34,PMS70035,69,115,127
2019-01-03 14:15,PMS70035,79,125,137
2019-01-03 14:16,PMS70035,76,122,139
2019-01-03 14:43,PMS70035,87,147,162
2019-01-03 14:44,PMS70035,87,144,161
2019-01-03 15:22,PMS70035,72,119,130
2019-01-03 15:23,PMS70035,71,118,133
2019-01-03 16:01,PMS70035,65,103,111
2019-01-03 16:02,PMS70035,63,104,121
2019-01-03 16:51,PMS70035,63,103,115
2019-01-03 17:30,PMS70035,87,137,153
2019-01-03 17:31,PMS70035,79,131,147
2019-01-03 18:08,PMS70035,95,163,177
2019-01-03 18:09,PMS70035,95,163,189
2019-01-03 19:01,PMS70035,119,206,235
2019-01-03 19:50,PMS70035,153,264,297
2019-01-03 20:53,PMS70035,148,260,309
2019-01-03 22:14,PMS70035,143,258,291
2019-01-03 22:30,PMS70035,149,260,298
2019-01-03 22:58,PMS70035,149,260,293
2019-01-03 23:20,PMS70035,145,267,318
2019-01-03 23:38,PMS70035,148,270,309
2019-01-03 23:59,PMS70035,147,268,305
2019-01-04 00:00,PMS70035,145,264,300
2019-01-04 00:37,PMS70035,146,272,315
2019-01-04 01:17,PMS70035,143,259,300
2019-01-04 02:16,PMS70035,157,282,322
2019-01-04 02:17,PMS70035,152,277,319
2019-01-04 03:27,PMS70035,160,305,366
2019-01-04 04:03,PMS70035,136,248,283
2019-01-04 04:35,PMS70035,134,252,283
2019-01-04 05:12,PMS70035,114,205,234
2019-01-04 05:45,PMS70035,110,194,221
2019-01-04 06:31,PMS70035,94,165,188
2019-01-04 07:49,PMS70035,87,153,171
2019-01-04 08:15,PMS70035,91,157,181
2019-01-04 09:01,PMS70035,91,161,192
2019-01-04 09:33,PMS70035,87,160,184
2019-01-04 10:09,PMS70035,99,160,187
2019-01-04 10:59,PMS70035,90,151,168
2019-01-04 11:17,PMS70035,99,162,184
2019-01-04 11:57,PMS70035,96,156,172
2019-01-04 12:47,PMS70035,88,138,158
2019-01-04 13:31,PMS70035,91,142,153
2019-01-04 14:27,PMS70035,83,126,13